date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2021-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",66,8683.21,0,0
2021-08-01,Y56,"LONDON COMMISSIONING REGION",94,11438.08,0,0
2021-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",112,14792.46,0,0
2021-08-01,Y60,"MIDLANDS COMMISSIONING REGION",198,29478.26,0,0
2021-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",44,6712.45,0,0
2021-09-01,Y62,"NORTH WEST COMMISSIONING REGION",52,5301.68,0,0
2021-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",57,8244.81,0,0
2021-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",63,7722.3,0,0
2021-09-01,Y56,"LONDON COMMISSIONING REGION",99,9765.84,0,0
2021-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",117,15644.78,0,0
2021-09-01,Y60,"MIDLANDS COMMISSIONING REGION",207,31430.04,0,0
2021-10-01,Y62,"NORTH WEST COMMISSIONING REGION",43,4382.49,0,0
2021-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",46,6210.63,0,0
2021-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",46,7017.24,0,0
2021-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",70,8548.73,0,0
2021-10-01,Y56,"LONDON COMMISSIONING REGION",80,10216.1,0,0
2021-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",115,15919.01,0,0
2021-10-01,Y60,"MIDLANDS COMMISSIONING REGION",204,30280.74,0,0
2021-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",49,6773.73,0,0
2021-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",52,8208.68,0,0
2021-11-01,Y62,"NORTH WEST COMMISSIONING REGION",52,5257.69,0,0
2021-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",71,9878.5,0,0
2021-11-01,Y56,"LONDON COMMISSIONING REGION",103,9094.69,0,0
2021-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",103,14190.03,0,0
2021-11-01,Y60,"MIDLANDS COMMISSIONING REGION",203,30132.96,0,0
2021-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",41,5715.86,0,0
2021-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",48,7704.56,0,0
2021-12-01,Y62,"NORTH WEST COMMISSIONING REGION",52,5308.66,0,0
2021-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",75,10199.06,0,0
2021-12-01,Y56,"LONDON COMMISSIONING REGION",85,11317.87,0,0
2021-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",120,15829.27,0,0
2021-12-01,Y60,"MIDLANDS COMMISSIONING REGION",205,31737.28,0,0
2022-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",46,6462.83,0,0
2022-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",56,7884.24,0,0
2022-01-01,Y62,"NORTH WEST COMMISSIONING REGION",57,5519.59,0,0
2022-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",61,7769.76,0,0
2022-01-01,Y56,"LONDON COMMISSIONING REGION",84,9147.99,0,0
2022-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",107,14319.55,0,0
2022-01-01,Y60,"MIDLANDS COMMISSIONING REGION",195,29584.45,0,0
2022-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",40,5365.09,0,0
2022-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",47,6206.66,0,0
2022-02-01,Y62,"NORTH WEST COMMISSIONING REGION",57,5743.68,0,0
2022-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",59,7852.78,0,0
2022-02-01,Y56,"LONDON COMMISSIONING REGION",65,7680.3,0,0
2022-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",98,13565.53,0,0
2022-02-01,Y60,"MIDLANDS COMMISSIONING REGION",170,26542.38,0,0
2022-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",52,6787.71,0,0
2022-03-01,Y62,"NORTH WEST COMMISSIONING REGION",53,5540.19,0,0
2022-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",54,7492.1,0,0
2022-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",68,9352.38,0,0
2022-03-01,Y56,"LONDON COMMISSIONING REGION",84,9632.5,0,0
2022-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",115,14514.1,0,0
2022-03-01,Y60,"MIDLANDS COMMISSIONING REGION",191,28073.01,0,0
2022-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",44,6227.56,0,0
2022-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",48,5850.02,0,0
2022-04-01,Y62,"NORTH WEST COMMISSIONING REGION",49,5897.09,0,0
2022-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",72,9758.19,0,0
2022-04-01,Y56,"LONDON COMMISSIONING REGION",73,7856.2,0,0
2022-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",115,14950.24,0,0
2022-04-01,Y60,"MIDLANDS COMMISSIONING REGION",188,28418.26,0,0
2022-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",41,5597.25,0,0
2022-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",51,6915.97,0,0
2022-05-01,Y62,"NORTH WEST COMMISSIONING REGION",53,5490.82,0,0
2022-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",64,8667.24,0,0
2022-05-01,Y56,"LONDON COMMISSIONING REGION",82,9344.76,0,0
2022-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",119,15506.68,0,0
2022-05-01,Y60,"MIDLANDS COMMISSIONING REGION",184,28101.08,0,0
2022-06-01,Y62,"NORTH WEST COMMISSIONING REGION",37,4448.77,0,0
2022-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",38,4732.84,0,0
2022-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",52,7311.55,0,0
2022-06-01,Y56,"LONDON COMMISSIONING REGION",56,7410.16,0,0
2022-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",61,8380.43,0,0
2022-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",107,14113.44,0,0
2022-06-01,Y60,"MIDLANDS COMMISSIONING REGION",183,28442.07,0,0
2022-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",42,5432.94,0,0
2022-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",46,6324.54,0,0
2022-07-01,Y62,"NORTH WEST COMMISSIONING REGION",54,6125.19,0,0
2022-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",62,8712.89,0,0
2022-07-01,Y56,"LONDON COMMISSIONING REGION",83,9824.84,0,0
2022-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",104,13581.53,0,0
2022-07-01,Y60,"MIDLANDS COMMISSIONING REGION",188,28112.59,0,0
2022-08-01,Y62,"NORTH WEST COMMISSIONING REGION",36,4346.96,0,0
