date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2022-03-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2022-03-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2022-03-01,Y60,"MIDLANDS COMMISSIONING REGION",1,508.52,0,0
2022-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",2,508.53,0,0
2022-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",3,732.28,0,0
2022-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",4,1036.21,0,0
2022-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",11,3016.71,0,0
2022-04-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2022-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",0,0,0,0
2022-04-01,Y60,"MIDLANDS COMMISSIONING REGION",1,508.81,0,0
2022-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,254.41,0,0
2022-04-01,Y62,"NORTH WEST COMMISSIONING REGION",2,666.13,0,0
2022-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",2,508.82,0,0
2022-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",3,1780.81,0,0
2022-05-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2022-05-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2022-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",1,576.38,0,0
2022-05-01,Y60,"MIDLANDS COMMISSIONING REGION",1,508.7,0,0
2022-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",1,254.36,0,0
2022-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",2,460.18,0,0
2022-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",9,6104.35,0,0
2022-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",0,0,0,0
2022-06-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2022-06-01,Y56,"LONDON COMMISSIONING REGION",1,254.36,0,0
2022-06-01,Y60,"MIDLANDS COMMISSIONING REGION",1,508.7,0,0
2022-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",2,1526.08,0,0
2022-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",4,2034.79,0,0
2022-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",4,1304.95,0,0
2022-07-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2022-07-01,Y56,"LONDON COMMISSIONING REGION",1,254.23,0,0
2022-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",2,822.86,0,0
2022-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",2,986.39,0,0
2022-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",2,508.46,0,0
2022-07-01,Y60,"MIDLANDS COMMISSIONING REGION",4,1206.15,0,0
2022-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",7,4033.1,0,0
2022-08-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2022-08-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2022-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",2,985.86,0,0
2022-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",3,1180.37,0,0
2022-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3,727.82,0,0
2022-08-01,Y60,"MIDLANDS COMMISSIONING REGION",4,1524.56,0,0
2022-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",6,2980.14,0,0
2022-09-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2022-09-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
