date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2021-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",524,92872.52,0,0
2021-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",722,131629.9,0,0
2021-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",2127,383496.1,0,0
2021-11-01,Y56,"LONDON COMMISSIONING REGION",128,22631.82,0,0
2021-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",270,48231.23,0,0
2021-11-01,Y60,"MIDLANDS COMMISSIONING REGION",315,60273.31,0,0
2021-11-01,Y62,"NORTH WEST COMMISSIONING REGION",374,68864.62,0,0
2021-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",576,101127.94,0,0
2021-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",819,149219.81,0,0
2021-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",2252,406043.59,0,0
2021-12-01,Y56,"LONDON COMMISSIONING REGION",129,22964.47,0,0
2021-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",266,47203.65,0,0
2021-12-01,Y60,"MIDLANDS COMMISSIONING REGION",294,55496.2,0,0
2021-12-01,Y62,"NORTH WEST COMMISSIONING REGION",396,72404.47,0,0
2021-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",568,99833.48,0,0
2021-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",797,144176.59,0,0
2021-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",2405,434949.49,0,0
2022-01-01,Y56,"LONDON COMMISSIONING REGION",132,23253.68,0,0
2022-01-01,Y60,"MIDLANDS COMMISSIONING REGION",308,58797.81,0,0
2022-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",315,55701.38,0,0
2022-01-01,Y62,"NORTH WEST COMMISSIONING REGION",418,77135.59,0,0
2022-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",588,102913.55,0,0
2022-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",761,137538.6,0,0
2022-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",2310,418497.31,0,0
2022-02-01,Y56,"LONDON COMMISSIONING REGION",144,25932.83,0,0
2022-02-01,Y60,"MIDLANDS COMMISSIONING REGION",245,46360.79,0,0
2022-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",269,48163.9,0,0
2022-02-01,Y62,"NORTH WEST COMMISSIONING REGION",386,71323.04,0,0
2022-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",523,92191,0,0
2022-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",696,126635.96,0,0
2022-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",2320,419445.39,0,0
2022-03-01,Y56,"LONDON COMMISSIONING REGION",160,28741.9,0,0
2022-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",290,51982.45,0,0
2022-03-01,Y60,"MIDLANDS COMMISSIONING REGION",301,56515.12,0,0
2022-03-01,Y62,"NORTH WEST COMMISSIONING REGION",375,70382.85,0,0
2022-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",605,106402.88,0,0
2022-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",811,145134.7,0,0
2022-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",2534,454951.79,0,0
2022-04-01,Y56,"LONDON COMMISSIONING REGION",111,19790.08,0,0
2022-04-01,Y60,"MIDLANDS COMMISSIONING REGION",238,44811.89,0,0
2022-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",255,45367.45,0,0
2022-04-01,Y62,"NORTH WEST COMMISSIONING REGION",326,59613.71,0,0
2022-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",505,89321.37,0,0
2022-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",681,121986.04,0,0
2022-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",2200,399422.86,0,0
2022-05-01,Y56,"LONDON COMMISSIONING REGION",165,28964.04,0,0
2022-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",307,53938.82,0,0
2022-05-01,Y60,"MIDLANDS COMMISSIONING REGION",316,59414.38,0,0
2022-05-01,Y62,"NORTH WEST COMMISSIONING REGION",428,78651.37,0,0
2022-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",572,100036.59,0,0
2022-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",772,136893.74,0,0
2022-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",2672,479134.05,0,0
2022-06-01,Y56,"LONDON COMMISSIONING REGION",145,25053.55,0,0
2022-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",293,50904.55,0,0
2022-06-01,Y60,"MIDLANDS COMMISSIONING REGION",341,62130.79,0,0
2022-06-01,Y62,"NORTH WEST COMMISSIONING REGION",423,76392.35,0,0
2022-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",588,103235.98,0,0
2022-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",817,146425.24,0,0
2022-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",2712,482573.81,0,0
2022-07-01,Y56,"LONDON COMMISSIONING REGION",138,23847.95,0,0
2022-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",294,50938.33,0,0
2022-07-01,Y60,"MIDLANDS COMMISSIONING REGION",301,55715.69,0,0
2022-07-01,Y62,"NORTH WEST COMMISSIONING REGION",439,79202.85,0,0
2022-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",563,97813.28,0,0
2022-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",757,133511.4,0,0
2022-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",2643,472509.44,0,0
