date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2021-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1369,11220.73,0,0
2021-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",1743,17446.09,0,0
2021-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",1950,15364.02,0,0
2021-12-01,Y62,"NORTH WEST COMMISSIONING REGION",2142,7107.09,0,0
2021-12-01,Y60,"MIDLANDS COMMISSIONING REGION",2816,27064.1,0,0
2021-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3569,56583.05,0,0
2022-01-01,Y56,"LONDON COMMISSIONING REGION",743,5110.57,0,0
2022-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1170,8310.38,0,0
2022-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",1672,14056.62,0,0
2022-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",1840,12544.44,0,0
2022-01-01,Y62,"NORTH WEST COMMISSIONING REGION",2068,5847.2,0,0
2022-01-01,Y60,"MIDLANDS COMMISSIONING REGION",2610,21138.56,0,0
2022-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3319,43633.8,0,0
2022-02-01,Y56,"LONDON COMMISSIONING REGION",725,4620.64,0,0
2022-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1168,8251,0,0
2022-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",1560,13343.35,0,0
2022-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",1660,10912.57,0,0
2022-02-01,Y62,"NORTH WEST COMMISSIONING REGION",1958,5697.7,0,0
2022-02-01,Y60,"MIDLANDS COMMISSIONING REGION",2479,19783.29,0,0
2022-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3097,40839.25,0,0
2022-03-01,Y56,"LONDON COMMISSIONING REGION",757,21859.96,0,0
2022-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1293,53039.38,0,0
2022-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",1678,85034.24,0,0
2022-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",1837,66667.6,0,0
2022-03-01,Y62,"NORTH WEST COMMISSIONING REGION",2192,13766.66,0,0
2022-03-01,Y60,"MIDLANDS COMMISSIONING REGION",2686,134055.93,0,0
2022-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3491,327823.51,0,0
2022-04-01,Y56,"LONDON COMMISSIONING REGION",724,24612.47,0,0
2022-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1219,59661.9,0,0
2022-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",1561,95154.18,0,0
2022-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",1793,74606.42,0,0
2022-04-01,Y62,"NORTH WEST COMMISSIONING REGION",2039,13884.85,0,0
2022-04-01,Y60,"MIDLANDS COMMISSIONING REGION",2611,153546.97,0,0
2022-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3425,375647.5,0,0
2022-05-01,Y56,"LONDON COMMISSIONING REGION",757,26536.19,0,0
2022-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1302,65256.41,0,0
2022-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",1752,108217.12,0,0
2022-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",1855,80199.24,0,0
2022-05-01,Y62,"NORTH WEST COMMISSIONING REGION",2050,14764.94,0,0
