date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2020-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",98672,498631.89,0,0
2020-12-01,Y60,"MIDLANDS COMMISSIONING REGION",111612,369406.55,0,0
2021-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",60261,360674.21,0,0
2021-01-01,Y56,"LONDON COMMISSIONING REGION",61262,175460.55,0,0
2021-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",62400,242694.81,0,0
2021-01-01,Y62,"NORTH WEST COMMISSIONING REGION",68938,206820.71,0,0
2021-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",81677,724424.19,0,0
2021-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",91807,476163.74,0,0
2021-01-01,Y60,"MIDLANDS COMMISSIONING REGION",102803,354942.21,0,0
2021-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",56706,339119.26,0,0
2021-02-01,Y56,"LONDON COMMISSIONING REGION",57706,176100.23,0,0
2021-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",57863,218140.09,0,0
2021-02-01,Y62,"NORTH WEST COMMISSIONING REGION",64997,207810.87,0,0
2021-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",76731,696224.53,0,0
2021-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",85692,425884.51,0,0
2021-02-01,Y60,"MIDLANDS COMMISSIONING REGION",95972,327549.2,0,0
2021-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",63028,367990.51,0,0
2021-03-01,Y56,"LONDON COMMISSIONING REGION",63543,180898.67,0,0
2021-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",64294,240147.16,0,0
2021-03-01,Y62,"NORTH WEST COMMISSIONING REGION",72968,209023.32,0,0
2021-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",84767,736148.24,0,0
2021-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",96752,472321.21,0,0
2021-03-01,Y60,"MIDLANDS COMMISSIONING REGION",107184,360442.91,0,0
2021-04-01,Y56,"LONDON COMMISSIONING REGION",61055,167833.69,0,0
2021-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",61350,319834.63,0,0
2021-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",61945,220891.26,0,0
2021-04-01,Y62,"NORTH WEST COMMISSIONING REGION",70480,198010.44,0,0
2021-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",81501,667813.82,0,0
2021-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",92105,410785.63,0,0
2021-04-01,Y60,"MIDLANDS COMMISSIONING REGION",104204,316517.62,0,0
2021-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",58599,331002.38,0,0
2021-05-01,Y56,"LONDON COMMISSIONING REGION",58772,161846.5,0,0
2021-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",59302,220414.61,0,0
2021-05-01,Y62,"NORTH WEST COMMISSIONING REGION",66415,184924.46,0,0
2021-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",78932,680109.59,0,0
2021-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",88015,394933.19,0,0
2021-05-01,Y60,"MIDLANDS COMMISSIONING REGION",98175,313236.8,0,0
2021-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",62177,357985.66,0,0
2021-06-01,Y56,"LONDON COMMISSIONING REGION",62189,167306.16,0,0
2021-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",62675,239573.64,0,0
2021-06-01,Y62,"NORTH WEST COMMISSIONING REGION",70974,218124.79,0,0
2021-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",83355,725290.58,0,0
2021-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",94093,454212.67,0,0
2021-06-01,Y60,"MIDLANDS COMMISSIONING REGION",105911,344094.08,0,0
2021-07-01,Y56,"LONDON COMMISSIONING REGION",62419,157399.81,0,0
2021-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",62671,341184.18,0,0
2021-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",63063,222215.33,0,0
2021-07-01,Y62,"NORTH WEST COMMISSIONING REGION",70575,198086.63,0,0
2021-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",83390,734651.19,0,0
